image_path,true_label,category,dataset_role,semantic_category,transform_group,is_main_dataset,base_id,filename,extension,file_size_kb,width,height,aspect_ratio,megapixels,image_mode,has_exif,difficulty,score,predicted_label,final_label,is_uncertain,threshold_used,detector_config_name,raw_false_positive,final_false_positive,false_positive,status,error_message
data\test_images\day14_expansion\resolution_control\long_1024\real_058_nature_travel_jpg_q95_long1024.jpg,real,long_1024,resolution_control,nature_travel,long_1024,false,058_nature_travel,real_058_nature_travel_jpg_q95_long1024.jpg,jpg,287.81,1024,768,1.333333,0.786432,RGB,false,hard,0.237555,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_058_nature_travel_png_long1024.png,real,long_1024,resolution_control,nature_travel,long_1024,false,058_nature_travel,real_058_nature_travel_png_long1024.png,png,969.06,1024,768,1.333333,0.786432,RGB,false,hard,0.234958,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_059_nature_travel_jpg_q95_long1024.jpg,real,long_1024,resolution_control,nature_travel,long_1024,false,059_nature_travel,real_059_nature_travel_jpg_q95_long1024.jpg,jpg,188.38,1024,768,1.333333,0.786432,RGB,false,hard,0.219738,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_059_nature_travel_png_long1024.png,real,long_1024,resolution_control,nature_travel,long_1024,false,059_nature_travel,real_059_nature_travel_png_long1024.png,png,782.43,1024,768,1.333333,0.786432,RGB,false,hard,0.217746,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_060_nature_travel_jpg_q95_long1024.jpg,real,long_1024,resolution_control,nature_travel,long_1024,false,060_nature_travel,real_060_nature_travel_jpg_q95_long1024.jpg,jpg,182.9,768,1024,0.75,0.786432,RGB,false,hard,0.206319,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_060_nature_travel_png_long1024.png,real,long_1024,resolution_control,nature_travel,long_1024,false,060_nature_travel,real_060_nature_travel_png_long1024.png,png,779.7,768,1024,0.75,0.786432,RGB,false,hard,0.205939,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_061_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,061_object_closeup,real_061_object_closeup_jpg_q95_long1024.jpg,jpg,242.74,768,1024,0.75,0.786432,RGB,false,hard,0.168149,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_061_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,061_object_closeup,real_061_object_closeup_png_long1024.png,png,945.94,768,1024,0.75,0.786432,RGB,false,hard,0.166671,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_062_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,062_object_closeup,real_062_object_closeup_jpg_q95_long1024.jpg,jpg,167.89,768,1024,0.75,0.786432,RGB,false,hard,0.128119,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_062_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,062_object_closeup,real_062_object_closeup_png_long1024.png,png,770.48,768,1024,0.75,0.786432,RGB,false,hard,0.127738,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_063_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,063_object_closeup,real_063_object_closeup_jpg_q95_long1024.jpg,jpg,238.41,768,1024,0.75,0.786432,RGB,false,hard,0.171523,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_063_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,063_object_closeup,real_063_object_closeup_png_long1024.png,png,1044.05,768,1024,0.75,0.786432,RGB,false,hard,0.171474,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_064_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,064_object_closeup,real_064_object_closeup_jpg_q95_long1024.jpg,jpg,209.77,768,1024,0.75,0.786432,RGB,false,hard,0.143283,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_064_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,064_object_closeup,real_064_object_closeup_png_long1024.png,png,894.15,768,1024,0.75,0.786432,RGB,false,hard,0.141854,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_065_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,065_object_closeup,real_065_object_closeup_jpg_q95_long1024.jpg,jpg,273.8,768,1024,0.75,0.786432,RGB,false,hard,0.165844,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_065_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,065_object_closeup,real_065_object_closeup_png_long1024.png,png,1119.02,768,1024,0.75,0.786432,RGB,false,hard,0.164403,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_066_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,066_object_closeup,real_066_object_closeup_jpg_q95_long1024.jpg,jpg,320.0,768,1024,0.75,0.786432,RGB,false,hard,0.17545,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_066_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,066_object_closeup,real_066_object_closeup_png_long1024.png,png,1248.58,768,1024,0.75,0.786432,RGB,false,hard,0.172818,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_067_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,067_object_closeup,real_067_object_closeup_jpg_q95_long1024.jpg,jpg,315.09,768,1024,0.75,0.786432,RGB,false,hard,0.194136,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_067_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,067_object_closeup,real_067_object_closeup_png_long1024.png,png,1174.18,768,1024,0.75,0.786432,RGB,false,hard,0.192603,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_068_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,068_object_closeup,real_068_object_closeup_jpg_q95_long1024.jpg,jpg,177.35,768,1024,0.75,0.786432,RGB,false,hard,0.157423,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_068_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,068_object_closeup,real_068_object_closeup_png_long1024.png,png,846.49,768,1024,0.75,0.786432,RGB,false,hard,0.157632,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_069_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,069_object_closeup,real_069_object_closeup_jpg_q95_long1024.jpg,jpg,251.4,768,1024,0.75,0.786432,RGB,false,hard,0.173116,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_069_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,069_object_closeup,real_069_object_closeup_png_long1024.png,png,1029.14,768,1024,0.75,0.786432,RGB,false,hard,0.171849,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_070_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,070_object_closeup,real_070_object_closeup_jpg_q95_long1024.jpg,jpg,308.91,768,1024,0.75,0.786432,RGB,false,hard,0.194375,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_070_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,070_object_closeup,real_070_object_closeup_png_long1024.png,png,1211.09,768,1024,0.75,0.786432,RGB,false,hard,0.193036,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_071_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,071_object_closeup,real_071_object_closeup_jpg_q95_long1024.jpg,jpg,194.52,768,1024,0.75,0.786432,RGB,false,hard,0.144936,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_071_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,071_object_closeup,real_071_object_closeup_png_long1024.png,png,800.33,768,1024,0.75,0.786432,RGB,false,hard,0.144432,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_072_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,072_object_closeup,real_072_object_closeup_jpg_q95_long1024.jpg,jpg,308.19,1024,768,1.333333,0.786432,RGB,false,hard,0.190078,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_072_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,072_object_closeup,real_072_object_closeup_png_long1024.png,png,1191.08,1024,768,1.333333,0.786432,RGB,false,hard,0.188509,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_073_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,073_object_closeup,real_073_object_closeup_jpg_q95_long1024.jpg,jpg,216.74,1024,768,1.333333,0.786432,RGB,false,hard,0.157568,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_073_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,073_object_closeup,real_073_object_closeup_png_long1024.png,png,851.7,1024,768,1.333333,0.786432,RGB,false,hard,0.156794,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_074_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,074_object_closeup,real_074_object_closeup_jpg_q95_long1024.jpg,jpg,262.54,768,1024,0.75,0.786432,RGB,false,hard,0.185502,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_074_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,074_object_closeup,real_074_object_closeup_png_long1024.png,png,1159.37,768,1024,0.75,0.786432,RGB,false,hard,0.183894,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_075_object_closeup_jpg_q95_long1024.jpg,real,long_1024,resolution_control,object_closeup,long_1024,false,075_object_closeup,real_075_object_closeup_jpg_q95_long1024.jpg,jpg,245.0,768,1024,0.75,0.786432,RGB,false,hard,0.195078,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_075_object_closeup_png_long1024.png,real,long_1024,resolution_control,object_closeup,long_1024,false,075_object_closeup,real_075_object_closeup_png_long1024.png,png,936.96,768,1024,0.75,0.786432,RGB,false,hard,0.192806,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_076_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,076_outdoor_street,real_076_outdoor_street_jpg_q95_long1024.jpg,jpg,335.51,768,1024,0.75,0.786432,RGB,false,hard,0.217025,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_076_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,076_outdoor_street,real_076_outdoor_street_png_long1024.png,png,1195.5,768,1024,0.75,0.786432,RGB,false,hard,0.215777,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_077_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,077_outdoor_street,real_077_outdoor_street_jpg_q95_long1024.jpg,jpg,359.61,768,1024,0.75,0.786432,RGB,false,hard,0.220336,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_077_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,077_outdoor_street,real_077_outdoor_street_png_long1024.png,png,1323.03,768,1024,0.75,0.786432,RGB,false,hard,0.219253,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_078_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,078_outdoor_street,real_078_outdoor_street_jpg_q95_long1024.jpg,jpg,433.1,1024,768,1.333333,0.786432,RGB,false,hard,0.228643,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_078_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,078_outdoor_street,real_078_outdoor_street_png_long1024.png,png,1384.31,1024,768,1.333333,0.786432,RGB,false,hard,0.227895,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_079_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,079_outdoor_street,real_079_outdoor_street_jpg_q95_long1024.jpg,jpg,370.59,1024,768,1.333333,0.786432,RGB,false,hard,0.221992,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_079_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,079_outdoor_street,real_079_outdoor_street_png_long1024.png,png,1273.92,1024,768,1.333333,0.786432,RGB,false,hard,0.221056,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_080_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,080_outdoor_street,real_080_outdoor_street_jpg_q95_long1024.jpg,jpg,357.84,768,1024,0.75,0.786432,RGB,false,hard,0.228678,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_080_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,080_outdoor_street,real_080_outdoor_street_png_long1024.png,png,1277.02,768,1024,0.75,0.786432,RGB,false,hard,0.227688,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_081_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,081_outdoor_street,real_081_outdoor_street_jpg_q95_long1024.jpg,jpg,321.54,768,1024,0.75,0.786432,RGB,false,hard,0.20628,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_081_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,081_outdoor_street,real_081_outdoor_street_png_long1024.png,png,1155.57,768,1024,0.75,0.786432,RGB,false,hard,0.205108,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_082_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,082_outdoor_street,real_082_outdoor_street_jpg_q95_long1024.jpg,jpg,487.17,1024,768,1.333333,0.786432,RGB,false,hard,0.213743,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_082_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,082_outdoor_street,real_082_outdoor_street_png_long1024.png,png,1606.86,1024,768,1.333333,0.786432,RGB,false,hard,0.212866,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_083_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,083_outdoor_street,real_083_outdoor_street_jpg_q95_long1024.jpg,jpg,262.8,576,1024,0.5625,0.589824,RGB,false,hard,0.245855,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_083_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,083_outdoor_street,real_083_outdoor_street_png_long1024.png,png,965.56,576,1024,0.5625,0.589824,RGB,false,hard,0.244494,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_084_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,084_outdoor_street,real_084_outdoor_street_jpg_q95_long1024.jpg,jpg,344.63,768,1024,0.75,0.786432,RGB,false,hard,0.221364,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_084_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,084_outdoor_street,real_084_outdoor_street_png_long1024.png,png,1192.56,768,1024,0.75,0.786432,RGB,false,hard,0.219666,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_085_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,085_outdoor_street,real_085_outdoor_street_jpg_q95_long1024.jpg,jpg,366.48,1024,768,1.333333,0.786432,RGB,false,hard,0.214071,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_085_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,085_outdoor_street,real_085_outdoor_street_png_long1024.png,png,1184.5,1024,768,1.333333,0.786432,RGB,false,hard,0.212857,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_086_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,086_outdoor_street,real_086_outdoor_street_jpg_q95_long1024.jpg,jpg,354.4,768,1024,0.75,0.786432,RGB,false,hard,0.223565,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_086_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,086_outdoor_street,real_086_outdoor_street_png_long1024.png,png,1103.24,768,1024,0.75,0.786432,RGB,false,hard,0.220899,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_087_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,087_outdoor_street,real_087_outdoor_street_jpg_q95_long1024.jpg,jpg,387.57,1024,768,1.333333,0.786432,RGB,false,hard,0.217914,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_087_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,087_outdoor_street,real_087_outdoor_street_png_long1024.png,png,1334.35,1024,768,1.333333,0.786432,RGB,false,hard,0.21639,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_088_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,088_outdoor_street,real_088_outdoor_street_jpg_q95_long1024.jpg,jpg,449.48,768,1024,0.75,0.786432,RGB,false,hard,0.222673,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_088_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,088_outdoor_street,real_088_outdoor_street_png_long1024.png,png,1535.07,768,1024,0.75,0.786432,RGB,false,hard,0.221046,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_089_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,089_outdoor_street,real_089_outdoor_street_jpg_q95_long1024.jpg,jpg,176.41,576,1024,0.5625,0.589824,RGB,false,hard,0.235078,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_089_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,089_outdoor_street,real_089_outdoor_street_png_long1024.png,png,762.32,576,1024,0.5625,0.589824,RGB,false,hard,0.233658,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_090_outdoor_street_jpg_q95_long1024.jpg,real,long_1024,resolution_control,outdoor_street,long_1024,false,090_outdoor_street,real_090_outdoor_street_jpg_q95_long1024.jpg,jpg,458.08,768,1024,0.75,0.786432,RGB,false,hard,0.242527,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_090_outdoor_street_png_long1024.png,real,long_1024,resolution_control,outdoor_street,long_1024,false,090_outdoor_street,real_090_outdoor_street_png_long1024.png,png,1482.8,768,1024,0.75,0.786432,RGB,false,hard,0.24159,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_091_people_partial_jpg_q95_long1024.jpg,real,long_1024,resolution_control,people_partial,long_1024,false,091_people_partial,real_091_people_partial_jpg_q95_long1024.jpg,jpg,270.75,768,1024,0.75,0.786432,RGB,false,hard,0.169378,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_091_people_partial_png_long1024.png,real,long_1024,resolution_control,people_partial,long_1024,false,091_people_partial,real_091_people_partial_png_long1024.png,png,1046.39,768,1024,0.75,0.786432,RGB,false,hard,0.168721,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_092_people_partial_jpg_q95_long1024.jpg,real,long_1024,resolution_control,people_partial,long_1024,false,092_people_partial,real_092_people_partial_jpg_q95_long1024.jpg,jpg,286.14,768,1024,0.75,0.786432,RGB,false,hard,0.185698,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_092_people_partial_png_long1024.png,real,long_1024,resolution_control,people_partial,long_1024,false,092_people_partial,real_092_people_partial_png_long1024.png,png,1058.0,768,1024,0.75,0.786432,RGB,false,hard,0.184637,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_093_people_partial_jpg_q95_long1024.jpg,real,long_1024,resolution_control,people_partial,long_1024,false,093_people_partial,real_093_people_partial_jpg_q95_long1024.jpg,jpg,217.13,768,1024,0.75,0.786432,RGB,false,hard,0.157385,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_093_people_partial_png_long1024.png,real,long_1024,resolution_control,people_partial,long_1024,false,093_people_partial,real_093_people_partial_png_long1024.png,png,913.65,768,1024,0.75,0.786432,RGB,false,hard,0.157023,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_094_people_partial_jpg_q95_long1024.jpg,real,long_1024,resolution_control,people_partial,long_1024,false,094_people_partial,real_094_people_partial_jpg_q95_long1024.jpg,jpg,200.63,1024,576,1.777778,0.589824,RGB,false,hard,0.201957,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_094_people_partial_png_long1024.png,real,long_1024,resolution_control,people_partial,long_1024,false,094_people_partial,real_094_people_partial_png_long1024.png,png,845.2,1024,576,1.777778,0.589824,RGB,false,hard,0.200472,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_095_people_partial_jpg_q95_long1024.jpg,real,long_1024,resolution_control,people_partial,long_1024,false,095_people_partial,real_095_people_partial_jpg_q95_long1024.jpg,jpg,212.37,768,1024,0.75,0.786432,RGB,false,hard,0.149343,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_095_people_partial_png_long1024.png,real,long_1024,resolution_control,people_partial,long_1024,false,095_people_partial,real_095_people_partial_png_long1024.png,png,848.53,768,1024,0.75,0.786432,RGB,false,hard,0.148691,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_096_people_partial_jpg_q95_long1024.jpg,real,long_1024,resolution_control,people_partial,long_1024,false,096_people_partial,real_096_people_partial_jpg_q95_long1024.jpg,jpg,189.52,768,1024,0.75,0.786432,RGB,false,hard,0.136501,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_096_people_partial_png_long1024.png,real,long_1024,resolution_control,people_partial,long_1024,false,096_people_partial,real_096_people_partial_png_long1024.png,png,814.27,768,1024,0.75,0.786432,RGB,false,hard,0.13696,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_097_people_partial_jpg_q95_long1024.jpg,real,long_1024,resolution_control,people_partial,long_1024,false,097_people_partial,real_097_people_partial_jpg_q95_long1024.jpg,jpg,256.52,768,1024,0.75,0.786432,RGB,false,hard,0.176049,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_097_people_partial_png_long1024.png,real,long_1024,resolution_control,people_partial,long_1024,false,097_people_partial,real_097_people_partial_png_long1024.png,png,1011.26,768,1024,0.75,0.786432,RGB,false,hard,0.173474,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_098_people_partial_jpg_q95_long1024.jpg,real,long_1024,resolution_control,people_partial,long_1024,false,098_people_partial,real_098_people_partial_jpg_q95_long1024.jpg,jpg,256.8,768,1024,0.75,0.786432,RGB,false,hard,0.180439,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_098_people_partial_png_long1024.png,real,long_1024,resolution_control,people_partial,long_1024,false,098_people_partial,real_098_people_partial_png_long1024.png,png,1028.16,768,1024,0.75,0.786432,RGB,false,hard,0.178759,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_099_people_partial_jpg_q95_long1024.jpg,real,long_1024,resolution_control,people_partial,long_1024,false,099_people_partial,real_099_people_partial_jpg_q95_long1024.jpg,jpg,165.18,576,1024,0.5625,0.589824,RGB,false,hard,0.147652,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\real_099_people_partial_png_long1024.png,real,long_1024,resolution_control,people_partial,long_1024,false,099_people_partial,real_099_people_partial_png_long1024.png,png,718.21,576,1024,0.5625,0.589824,RGB,false,hard,0.147009,real,uncertain,true,0.150000,baseline,false,false,false,success,
